,pm25,lat,long,rd_x,rd_y,location
230,11.5,52.36117959801429,4.976154347129423,127000.0,486000.0,"103, Jan Olphert Vaillantlaan, IJburg, Amsterdam, Noord-Holland, Nederland, 1086XZ, Nederland"
231,11.07,52.33217910815965,4.580300922254724,100000.0,483000.0,"Manpadslaan, Vogelenzang, Bloemendaal, Noord-Holland, Nederland, 2114BD, Nederland"
232,11.03,52.332471072094954,4.624310126855697,103000.0,483000.0,"216, Bennebroekerdijk, Cruquius, Haarlemmermeer, Noord-Holland, Nederland, 2142LD, Nederland"
233,11.05,52.33274666357921,4.668319978693367,106000.0,483000.0,"Big Spotters Hill, Drie Merenweg, Cruquius, Haarlemmermeer, Noord-Holland, Nederland, 2131 LZ, Nederland"
234,11.29,52.33300588212465,4.71233044044011,109000.0,483000.0,"Vijfhuizerweg, Schiphol, Haarlemmermeer, Noord-Holland, Nederland, 2131LN, Nederland"
235,11.75,52.33324872727248,4.756341474764863,112000.0,483000.0,"Tweeduizend El, Lijnden, Haarlemmermeer, Noord-Holland, Nederland, 1171VK, Nederland"
236,11.88,52.333475198592886,4.800353044333334,115000.0,483000.0,"160, Meidoornweg, Nieuwe Meer, Badhoevedorp, Haarlemmermeer, Noord-Holland, Nederland, 1171KD, Nederland"
237,11.91,52.33368529568503,4.8443651118082105,118000.0,483000.0,"Jaagpad, Amsterdam, Noord-Holland, Nederland, 1066BS, Nederland"
238,12.2,52.33387901817704,4.888377639849374,121000.0,483000.0,"Novotel, 10, Europaboulevard, Nieuwe Pijp, Amsterdam, Noord-Holland, Nederland, 1083AD;1083 AD, Nederland"
239,12.36,52.33405636572604,4.932390591114107,124000.0,483000.0,"De Slinger, Amsterdam-Duivendrecht, Ouder-Amstel, Noord-Holland, Nederland, 1115TX, Nederland"
240,11.47,52.33421733801811,4.976403928257307,127000.0,483000.0,"436, Mariënburg, Plantage De Sniep, Diemen, Noord-Holland, Nederland, 1112WM, Nederland"
